DATE,BAR NUMBER,DESCRIPTION
2020-11-24,7,"3 CC BLB, GXH MGA, BTC. shrinking bodies so might get PB soon, but 2LU likely after SBU5"
2020-11-24,8,"BLB but tail, DD 7, PP PB soon. HH DT 1 PH, but 4 BLB, PP BB. AIBLE4"
2020-11-24,9,"H1, but weak rally, PS W 1 8. BL want T1BU to last all day, but tails 7 8 9, need stronger bars. PP BLTR"
2020-11-24,10,"MDT 8, TW 1 8, but 5 CC BLB, PS BB, SS2. AIBLE4. still on 9 H1 B"
2020-11-24,11,"PW, but still on 9 H1. AIBLE, but PS SPBL"
2020-11-24,12,"PW 1 8, PH, AIBLE below 11, 4 H BBSB so MGB. PS BB and SPBL, but wait for H1 to B again. small bars with tails so PS TTR"
2020-11-24,13,"H1, AIL, but BRB, TTR, HPWB2. BR TL at top of 3 week TRI, MGA, and HLW"
2020-11-24,14,-
2020-11-24,15,"SBU, HLW MGA, PS MG, but need FT 16, else PS BRTP, PW 1 12"
2020-11-24,16,"BL FT, SPBL, BTC, PS MG 15. AIBLE4"
2020-11-24,17,"PW 1 12,, F BO, AIBLE or AIBLE4, PH, but small S SB and strong BO so PP MRV, HPWS2"
2020-11-24,18,"H1, AIL, SPBL, but CC BRB. AIBL will B above 17 HOD or above BLB"
2020-11-24,19,-
2020-11-24,20,"2LU 15, PH, BRB, but tail, PP strong enough 15 for at least 1 more leg up, HPWS2, PP BB. AIBLE4"
2020-11-24,21,"H1, SPBL, PP at least 1 more leg up, HLW and MM 15 MGA, but PS SA 20 for MW 17 20 and 2LSD MRV."
2020-11-24,22,-
2020-11-24,23,"MW 17 20, AIBLE4, but SPBL, MRV. still BTC"
2020-11-24,24,"BX, AIBLE4, but SPBL, SS2, PP BB and only MRV"
2020-11-24,25,"OU, BTC, MGA"
2020-11-24,26,climactic rally and near MMT and HLW so PP PB soon and PS TR for several hours starting soon. AIBLE4
2020-11-24,27,-
2020-11-24,28,"BBLL. BO above HLW and MMT, PP PB here or soon, OK to exit longs and wait, or AIBLE4. ATH MGA, PP will get there at some point toay"
2020-11-24,29,-
2020-11-24,30,"BX at HLW and MMT, COL, AIBLE, PH, but PP MRV. since BX, might get 2LSD"
2020-11-24,31,-
2020-11-24,32,"H1, strong BLT, but BX 28 at MGN, strong BR RB 30, CC BRB, PS SA for 2LSD to 28 BX L, HPWB2"
2020-11-24,33,-
2020-11-24,34,-
2020-11-24,35,-
2020-11-24,36,"H1 35, MDB, but BRB, 4 BWBLB, PP MRU and more TR, NWSS, HPW"
2020-11-24,37,-
2020-11-24,38,"LH, PS LH MTR, but tail, more likely MRV, NS. 99.9% chance of PB to MA at some point today and might come soon. BL want BLF and TRES, BR want LH MTR, but ofter just enters TR for several hours after big rally"
2020-11-24,39,-
2020-11-24,40,"H1 but DD, middle of TTR, HPW"
2020-11-24,41,"IOI, AIL, but 3 DD and PP will touch MA by 11 or 11:30 AMPST so limited upside, BB2"
2020-11-24,42,-
2020-11-24,43,"BO, COH, AIL, but PP SA atuond HOD for PB to MA wihtin an hour"
2020-11-24,44,-
2020-11-24,45,-
2020-11-24,46,"LH MTR, W 32 38, EMA MGA, but DD, HPW, or NWSS"
2020-11-24,47,"SBD, should have at least 3 bars today with L below EMA and usually before 11:30 AMPST so this could be start of SD to EMA. If no collapse below EMA, bulls usually get new HOD by EOD"
2020-11-24,48,"20GBB, DB 36, tail, but PP will have at least 3 bars will L below MA within next 5 - 10 bars, BB2"
2020-11-24,49,-
2020-11-24,50,-
2020-11-24,51,"SBU, ATH MGA, but only 2 bars with L below MA so should have at least one more bar before EOD"
2020-11-24,52,"BO but tail, EMA MGB, PS BLTP and HH MTR"
2020-11-24,53,"Bear IB with COL, HH MTR, EMA MGB"
2020-11-24,54,"H1, 3rd bar with L below EMA so met minimum objective, but BUDC, and PP more than 3 bars will L below EMA after 20 BTTR, HPWB2. BR want HH MTR 51, but need BR BO 48 L, else PP SW and another attempt at new ATH before EOD"
2020-11-24,55,"LH, but CC BLB, TTR, just above MA, HPWS2"
2020-11-24,56,-
2020-11-24,57,"H2 just above EMA, AIL but TTR, HH MTR 51, LRP B stilll on 52 S, but BL IB at MA and bottom of TTR so LRP S"
2020-11-24,58,-
2020-11-24,59,"COL and below EMA after 58 C below EMA, still on 52 S, but NS since bottom of TR 26 and PS W 56 58"
2020-11-24,60,-
2020-11-24,61,"F BO TR 26, W 56 58, AIBRE4, but 1t BLD, still on 52 HH MTR S, STC since 60, HPWB2"
2020-11-24,62,-
2020-11-24,63,"LH in BR CH 51, still on 51 HH MTR S, but CC BLB, PP BB, still in TTR 28, PP LOM, SS2"
2020-11-24,64,-
2020-11-24,65,"H1 but middle of TTR 26, BBRB 64, HPW, PS LOM"
2020-11-24,66,"MDT 63, still on 52 S, but bottom of TTR 26, BLB, LOM, HPWS2"
2020-11-24,67,"H2 65, AIL, ATH MGA, but middle of TTR 26, BRB, HPWB2"
2020-11-24,68,-
2020-11-24,69,-
2020-11-24,70,-
2020-11-24,71,-
2020-11-24,72,-
2020-11-24,73,-
2020-11-24,74,-
2020-11-24,75,-
2020-11-24,76,-
2020-11-24,77,-
2020-11-24,78,-
2020-11-24,79,-
2020-11-24,80,-
2020-11-24,81,End of Day
2020-11-25,1,"MGA is GXH which is just above day session's ATH. BRB, but C above 61 TTR L. BL want TRESU and BR want LH MTR 80 after Y HH MTR 51. BOM."
2020-11-25,2,"CCBRB1C, L1,but at bottom of 5 hour TR, still in BOM, HPWS2. DB 61, PL but BRB, PP SA, HPWB2"
2020-11-25,3,"L1, AIS, but BRB at bottom of TR, F BO 1, but tail. TRO, LOM, HPW"
2020-11-25,4,"BO below DB and 4 hour TR, but need FT, esle H2 2 and F BO"
2020-11-25,5,"L1, still AIS, but BLB, LRP, PS MW 2 4"
2020-11-25,6,"BBRB, sstill STC, 18 start of Y PW BL CH MGB, 60ma MGB, but tail, bad FT since 2, PP BRTR. not bottom yet"
2020-11-25,7,"BBRL so PS PTG soon, but room to MGB 18 L and 60ma, so 1st REVU PP MRVU"
2020-11-25,8,"PW 1 4 6, but tail, MGB, HPWB2. AIBRE since PL, but PP MRV"
2020-11-25,9,"SBU, PL"
2020-11-25,10,"DTBF 5, but BRD so less than 40% chance. at MP of 1st hour and Y 61 TR L, BL want 1st hour to C above MO, which would increase chance of swing up"
2020-11-25,11,"H1, but CC BRB just below EMA, PP stilll AIS, BPWB2. still on 10 DTBF S, but SBU 9 and small SSB 10 so not strong BRT"
2020-11-25,12,"HL but 3 BRB, just below MA, HPWB2"
2020-11-25,13,-
2020-11-25,14,-
2020-11-25,15,"H2 but BRB, still on DTBF S, just below MA, BB2"
2020-11-25,16,"SBU, but C below MA, still PS DT 10 or TRI"
2020-11-25,17,"F BO MA and 10, still AIS, C at MA, tail, Ll2 10, but CC BLB, HPWS2"
2020-11-25,18,-
2020-11-25,19,"2BR, 1st C above MA all day, but tail, top of TTR, HPW. LOM, BOM, BL need BO far above MA and bars with C near their highs. BR wanta BR IB for TRI S just below MA"
2020-11-25,20,-
2020-11-25,21,-
2020-11-25,22,-
2020-11-25,23,-
2020-11-25,24,-
2020-11-25,25,-
2020-11-25,26,"TTR so BOM, still AIS, BRB just below MA"
2020-11-25,27,"SBD, MGB ar LOD and MMT and Y 18 L at start of PW and 60 MA. since still in TR, PS BTC, but HPWB2"
2020-11-25,28,"F BO, HL DB 8, PL, but TR, better to wait for breakout or 2nd signal. Low probability, bad for stop entries."">BBBR and just below MA and top of TR so LRP, HPW. BL who BTC 27 will take partial profits. since REVU, HPWS2 instead of SG with Lim order at 28 H"
2020-11-25,29,-
2020-11-25,30,"L1 and DT 26 at MA, but 3 CC BLB for 1st time, PP BB, SS2"
2020-11-25,31,"4 CC BLB, not quite AIL, but more bullish, still on B 28, but need BO above MA to be AIL"
2020-11-25,32,-
2020-11-25,33,"6 CCBLB, C above MA but still in TTR, might be AIL, but HPW for BO far above MA. BR want DT 25, but 5 CCBLB so LRP, HPWS2"
2020-11-25,34,"DT 25, BRB, but 6 CC BLB, C above MA, HPWS2"
2020-11-25,35,-
2020-11-25,36,"3 CC BRB, but PP MRV, PP will get DB 33 or HL 28, HPWS2. HLDB 31, TRI 8 28, but 3 CCBRB, HPWB2"
2020-11-25,37,"OU but tail, C below 34 H, still in TTR, still BOM. BR want BR IOI with COL 38 and BL need C above 37, or BL IB with COH"
2020-11-25,38,"IOI, but BRD so LP B or S, HPW"
2020-11-25,39,"BBLB, C above H of past 30 bars, AIL, but tail, need FT, else 2LT 33"
2020-11-25,40,"BL FT, H1, PS MMU. L2 34 but BLB, PP BB, SS2. not strong FT, TRD PP not big BLT"
2020-11-25,41,H1 but BRB so LRP B
2020-11-25,42,-
2020-11-25,43,-
2020-11-25,44,"PW BX at HLW, 2LU 39, but TC, MRV, SS2. PP BB around MA and 41 start of PW BLCH"
2020-11-25,45,"SBD, but PP SW just above MA"
2020-11-25,46,-
2020-11-25,47,"DB 41 but DD, SBD 45, room to MA and 34 H at top of LTR, NWSS since PP 2LSD"
2020-11-25,48,"SBD, might test 37 L, but middle of TR, HPW S2, PP SW soon"
2020-11-25,49,"DB 39 BXL, but TC, room to 37 L MGB, HPWB2, or NWSS. 6 BBRMC, but not STC, PP PB to middle of TRD instead of BRT down to 28 L, SS2"
2020-11-25,50,"L1 but 2 BLB, middle of TRD, PP BB, SS2"
2020-11-25,51,-
2020-11-25,52,"H2 49 at the EMA, AIL, but 4 DD so LRP"
2020-11-25,53,-
2020-11-25,54,"LH DT 44, top of UTR, but DD, 6 BWBRB, PP BB, SS2"
2020-11-25,55,-
2020-11-25,56,"CCBBRB, testing 49 L NL of DT 44 54, PP AIS, but tail, middle of TRD, back in LTR, LP STC, HPWS2"
2020-11-25,57,-
2020-11-25,58,-
2020-11-25,59,"H2, IB COH, PP MRVU"
2020-11-25,60,-
2020-11-25,61,"LH in BR CH 44, but 3 BLB, middle of TRD, HPW"
2020-11-25,62,"H1 from 60 rally, but BRB in middle of TRD, LOM, PP SA, HPW"
2020-11-25,63,-
2020-11-25,64,"H2, like 59, IOI, but TR, better to wait for breakout or 2nd signal. Low probability, bad for stop entries."">BBBR, tail, middle of TRD, LRP"
2020-11-25,65,-
2020-11-25,66,"3 BLB, DB PB, 8 28 DB, but tails, middle of TRD, HPW for BLBC"
2020-11-25,67,-
2020-11-25,68,"6 CC BLB, like 33 and 54, increased chance of BL BO, C above 67, BTC"
2020-11-25,69,-
2020-11-25,70,-
2020-11-25,71,-
2020-11-25,72,-
2020-11-25,73,-
2020-11-25,74,-
2020-11-25,75,-
2020-11-25,76,-
2020-11-25,77,-
2020-11-25,78,-
2020-11-25,79,-
2020-11-25,80,-
2020-11-25,81,End of Day
2020-11-27,1,"GU, early close. BR want ODD, B want early L and BLT. COL, PL, but HRPS2, PP BB above COH"
2020-11-27,2,"OU, at GXH, and ATH MGA"
2020-11-27,3,-
2020-11-27,4,"IB, TTR, BOM, but DD, PS LOM, HPW"
2020-11-27,5,"BBRB, but prominent tail, HPWS2 for FT BRB. PS BRTP and ORVU, but BL need BLBC"
2020-11-27,6,-
2020-11-27,7,-
2020-11-27,8,-
2020-11-27,9,-
2020-11-27,10,"II. L2 7, LH DT 3, COL, PH, but 4 BLB, GXH and ATH MGA, HPWS2, PS BB and SPBL"
2020-11-27,11,"OU, F L2, PS BO, AIBRE, OK B but HPWB2"
2020-11-27,12,-
2020-11-27,13,"L3 so W 7 19, HH DT 3, PH, AIBLE4, DBTCBL 11 might exit around BE, but DD, TC, ATH MGA, HPWS2"
2020-11-27,14,"H1, SPBL, ATH MGA, but CC DD, still on W S, HPWB2"
2020-11-27,15,-
2020-11-27,16,-
2020-11-27,17,"F BO 3 2ES, but AIL, TTR, II, BOM, HPW, LOM"
2020-11-27,18,-
2020-11-27,19,"MDB 14, F BO below II, AIL, but TTR, LOM, HPW"
2020-11-27,20,"IOI, BOM, still on 13 W S, MA MGB, but AIL, HPW"
2020-11-27,21,-
2020-11-27,22,"20GBB, but DD after BRB, HPW. MGB LOD and HOY"
2020-11-27,23,-
2020-11-27,24,"20GBB, IOI, bottom half of TTR, but LOM"
2020-11-27,25,-
2020-11-27,26,"F BO LOD, test HOY, swing bears 13 made 4 pts and are tking profits, AIBRE, PL, but BRB, TR, better to wait for breakout or 2nd signal. Low probability, bad for stop entries."">BBBR, TC, PP MRV, HPWB2. still LOM, LBLM below 6 and 23"
2020-11-27,27,-
2020-11-27,28,"COL, still AIS, AIBRE might S again, HOY MGB, but big REVU 26 so LRP, PS BB 27."
2020-11-27,29,-
2020-11-27,30,"REVU from just above HOY, PS SVT of HOY, BLB, AIBRE, PL. since today has a lot of TR PA< OOD might be MGA for day to close near open and be DDD"
2020-11-27,31,"L1, COL, AIBLE, but after BLBC and just got REVU from HOY, LPS, HPWS2"
2020-11-27,32,-
2020-11-27,33,-
2020-11-27,34,"W 26 30, test HLW, AIBRE, but tail, BB2. remember, early close today. L1 but BLB, W, PS BB, HPW"
2020-11-27,35,-
2020-11-27,36,"L1, PS ODD, but CC SX, so LRP, HPWS2, might get back to 30 H since RBMGA"
2020-11-27,37,"PW 30 33 37, AIBRE, 30 H MGA, but 3t tail so LRP, HPWB2. running out of time"
2020-11-27,38,"COH, CCBLB1C, PW, MGA, AIL, might reach 30 H, less likely OOD for DDD. Since SX, PP 2LSU so PP no more S today"
2020-11-27,39,-
2020-11-27,40,"COH, room to 30 H, but might be PTR around 30 H. OOD MGA"
2020-11-27,41,-
2020-11-27,42,-
2020-11-27,43,-
2020-11-27,44,-
2020-11-27,45,-
2020-11-27,46,-
2020-11-27,47,-
2020-11-27,48,-
2020-11-27,49,-
2020-11-27,50,-
2020-11-27,51,-
2020-11-27,52,-
2020-11-27,53,-
2020-11-27,54,-
2020-11-27,55,-
2020-11-27,56,-
2020-11-27,57,-
2020-11-27,58,-
2020-11-27,59,-
2020-11-27,60,-
2020-11-27,61,-
2020-11-27,62,-
2020-11-27,63,-
2020-11-27,64,-
2020-11-27,65,-
2020-11-27,66,-
2020-11-27,67,-
2020-11-27,68,-
2020-11-27,69,-
2020-11-27,70,-
2020-11-27,71,-
2020-11-27,72,-
2020-11-27,73,-
2020-11-27,74,-
2020-11-27,75,-
2020-11-27,76,-
2020-11-27,77,-
2020-11-27,78,-
2020-11-27,79,-
2020-11-27,80,-
2020-11-27,81,End of Day
2020-11-30,1,"BRD near LOY, MGB are 60am and LOY. DD, HPW"
2020-11-30,2,"CCBRB, BBRB, AIS, but tail, just abvoe 60ma and bottom of 2 day TR, not strong STC"
2020-11-30,3,"3 CCBRB, but all with tails and just above SP, not strong STC"
2020-11-30,4,"BO, C below 3, but just above 60ma and bottom of 2 day TR, 50% chance BRTP, HPW"
2020-11-30,5,"DB Thurs L at 60ma, BBLBC, AIBRE, PL, but 4 CC BRB, PP MRV, HPWB2"
2020-11-30,6,"L1 but after BBLB 5 at 60ma, HPW. still on 5 B but LP. TRO. LOM"
2020-11-30,7,-
2020-11-30,8,"7 of 1st 8 bars had BR bodies, SGP, AIS, but just above 60ma. PP not BLT today since too many early BRB"
2020-11-30,9,"BO, C below 4, PS MG"
2020-11-30,10,"BR FT, still STC, PS MMD, but AIBRE4 since most bars have tails and at SP of 60ma and Thurs L"
2020-11-30,11,"H2 5, but only BLD, HPWB2. AIBRE4"
2020-11-30,12,"SBD, still STC, but SX so PS PTG soon. just above MMD from Fri range, but too many BRB to B, still STC"
2020-11-30,13,"CCBBRBC, SX, but GXL MGB. AIBRE4"
2020-11-30,14,"3 CC BBRB, MMD fromm Y range, extreme SX, good to take some profits since PP will get"
2020-11-30,15,-
2020-11-30,16,"OU, SX, PL, ok swing B, TGTA 12 SX H and MA"
2020-11-30,17,"CC BLB, BTC, but PS TR.might get BL CH for rest of day"
2020-11-30,18,-
2020-11-30,19,-
2020-11-30,20,"H1, TGA are 60ma an 12 SXH, but DD, PS SA. L1 but AIL, 2LSU likely, BB, SS2. 2 DD so PS start of TR and it could last 1 - 2 hours, or all day"
2020-11-30,21,"COL, might get 50PB, AIBLE. even if new LOD, TR likely for at least a couple hours after big REVU from big SX"
2020-11-30,22,-
2020-11-30,23,-
2020-11-30,24,-
2020-11-30,25,-
2020-11-30,26,"HL MTR, COH, PL, but 7 BBRMC, LRP, still might get new L, but PP TR so PP BB 16"
2020-11-30,27,"CCBLB, but tail, not BBLBC. still AIL 16, but might need MDB"
2020-11-30,28,-
2020-11-30,29,"L2 20 just below MA, shrinking bodies, but DD, TR likely"
2020-11-30,30,-
2020-11-30,31,"TRI, HL, but BRB, just below MA. still on B above 16 and 26, but TRI, just below MA. BOM"
2020-11-30,32,-
2020-11-30,33,-
2020-11-30,34,"L2 29, 20GBS, MAG, AIBLE4, but 1t BRB, MGA, HPWS2, PS SPBL. should test 60ma and 12 SX H at some point. might stay in TR longer 1st"
2020-11-30,35,-
2020-11-30,36,-
2020-11-30,37,"LH DT 20, W 129 34, AIBLE4, but DD, SPBL, MGA, PS BB, HPWS2"
2020-11-30,38,"H1, SPBL, AIL, TGTA, but TTR 34, still on W S 37, HPW"
2020-11-30,39,-
2020-11-30,40,-
2020-11-30,41,-
2020-11-30,42,-
2020-11-30,43,"W 34 37, HH DT 20, might get PTG soon, but SPBL, 4 BLB, 12 H MGA, AIBLE4, TCH so HPWSS2"
2020-11-30,44,"OD, MDT 60ma, AIBLE, but TC, PP MRV, HPWS2"
2020-11-30,45,"H1, SPBL, but small SBD, just below MGN, BX, PP 2LSD, BB2"
2020-11-30,46,"H1 but tail, SBD 45, PP SW"
2020-11-30,47,-
2020-11-30,48,"L2, PS swing down, but TTR 36, NS. BL want DB 45 at MA, 12 SX H MGA"
2020-11-30,49,-
2020-11-30,50,"H2 at MA, TGTA, COH, but PP MBO since middle of day and TTR 36, and TGT just slightly above"
2020-11-30,51,-
2020-11-30,52,"OU, AIL, but at 60ma, and at top of TTR 36, PS SA and LOM, HPW"
2020-11-30,53,"F BO TTR, AIBLE, but just above MA, TTR, NS. might get test 35 L or even 31 L"
2020-11-30,54,-
2020-11-30,55,"SBD, but not big. middle of TR, might test 35 L or 31 L. BL hope BRTP but need BLB 56"
2020-11-30,56,"F BO, DB 38n but tail, middle of TR 34, still PS 2LSD, NS, HPWB2"
2020-11-30,57,-
2020-11-30,58,-
2020-11-30,59,"BL want BO 53 and 60ma, but not strong rally from 56. BR want LHMTR but need strong SSB. still TTR 34. AIL but top of TTR, HPW"
2020-11-30,60,-
2020-11-30,61,"LH MTR at 60ma, but 6 BBLMC, HPWS2, stilll on 56 B, but AIBLE4"
2020-11-30,62,-
2020-11-30,63,"H1, AIL, but CC BRB, TTR 36, just below 60ma, LOM, HPW"
2020-11-30,64,-
2020-11-30,65,"OO, AIL, but TTR"
2020-11-30,66,"big BO, PS MG, PP BTC, but HPW for FT. ledge 66 L so MGB, but PP will not get there today"
2020-11-30,67,-
2020-11-30,68,"F BO, BR IB, CC BRB, AIBLE, BLTP 66, AIBLE, but tail so LRP S, and TR, better to wait for breakout or 2nd signal. Low probability, bad for stop entries."">BBBR. PH, ledge bottom 66 L MGB, but HPW."
2020-11-30,69,-
2020-11-30,70,-
2020-11-30,71,-
2020-11-30,72,-
2020-11-30,73,-
2020-11-30,74,-
2020-11-30,75,-
2020-11-30,76,-
2020-11-30,77,-
2020-11-30,78,-
2020-11-30,79,-
2020-11-30,80,-
2020-11-30,81,End of Day
2020-12-2,1,"Y was GU to ATH, but DD so S SB. since small BLB, weak S SB.Small GU on monthly chart and small gaps usually close before the bar closes so before end of December. Y closed near the open. Most days in Nov closed near the open or in the middle of the bar and that is a sign of a rally that usually does not go to far. BO back below Nov H and Nov 9 H, but tail, at 60 ma, PS LOM. GD after Y GU so 1 day island top, but small gap usually closes early. HPW"
2020-12-2,2,"BLB but tail, LOM. L1 but BLB just above 60ma, BB, LOM"
2020-12-2,3,-
2020-12-2,4,"H2 at 60MA, PL, F BO LOY 2EB, PS OUD, but BRD, HPW"
2020-12-2,5,-
2020-12-2,6,"CCBLB1C, but tails, just below MA, and BBSB 4 so 4 H MGB. If B, NWSS since PP will get PB to 4 H"
2020-12-2,7,"HHDT 2, L2 at MA, 4H MGB, PH, but AIL, DD, HPWS2"
2020-12-2,8,-
2020-12-2,9,"H1, SPBL, AIL, BL want OUD, but BRD, just below MA, TRO. PS W if BO above 7 and then REVD. so far, TRO"
2020-12-2,10,"OU, AIL, OK to be long with stop below 4, but TTR just below MA, PP TRO, HPW. 4 H MGB, but AIL, HPWS2"
2020-12-2,11,-
2020-12-2,12,"BO, PS MMU, PS SPBL, but small BO, Y TR 69 is PP FF so MGA. BL need FT, else W 2 7 and F BO"
2020-12-2,13,"W 2 7 at MA, PH, BRB, AIBLE, but might get 1 more leg up after strong 5 6, and COY MGA, HPWS2"
2020-12-2,14,II so BOM for H1 and for W. PS II FF and W 6 12
2020-12-2,15,-
2020-12-2,16,"W 7 12, PH, AIBLE. BR want HOD or at least 2LSD to 8 L at start of W. BL want H1 17 and more SPBL"
2020-12-2,17,"H1, still AIL, SPBL, but BRD, W, CC BRB, HPWB2"
2020-12-2,18,"COH, AIL, but BOM, BR want DT 15 W, BO want BO above 15 W and MMU."
2020-12-2,19,"BO, small SBU, but not BBLBC so BL need FT. PP will go at least a little higher since SBU and BO above W. BR want F BO and 2nd REVD."
2020-12-2,20,"H1, SPBL, 2LU likely, but BRB, PP BLTR, PS SA, HPWB2. BL want OUD"
2020-12-2,21,-
2020-12-2,22,"H1, SPBL, but BRB, weak rally, PP BLTR, PS SA, BB2"
2020-12-2,23,"MDT, weak rally, but BLB, AIL, PS BB and TTR just above MA, SS2"
2020-12-2,24,"H1, AIL, SPBL, but TTR in Y TR, weak rally, PP BLTR, HPWB2, PS LOM"
2020-12-2,25,-
2020-12-2,26,"COH, still SPBL, AIBLE4, but not strong BTC, PP BLTR. no top yet"
2020-12-2,27,"F BO 21 23 DT, BRB, AIBLE4, but TC, SPBL, PS BB, SS2"
2020-12-2,28,"H1, AIL, SPBL, GXH and HOY MGA, but weak rally"
2020-12-2,29,"small BO. weak BLT but LBRNM so PP will go HR and might get SBU as BR finally give up. still likely BLTR but no top yet. PS CC W 7 12 15 and then BO 19 and BR want 2ndd CC W 19 21 26 29. BR need SSB or SBD, else BB and more SPBL"
2020-12-2,30,-
2020-12-2,31,"H1, SPBL, TC, LBRNM, but very slow rally, not much profit for BL, PP CCCT soon. CC W 2ES, but DD, PP BB. should evolve into TR or TTR soon"
2020-12-2,32,-
2020-12-2,33,-
2020-12-2,34,-
2020-12-2,35,"H1, still AIL 6, but 7 BBRMC, PP TTR 20, PP SA, BB2"
2020-12-2,36,-
2020-12-2,37,"L1, SPBR, but AIL, at MA and 22 start of W BL CH, PP LOM, HPW"
2020-12-2,38,-
2020-12-2,39,-
2020-12-2,40,"OU, AIL, H2, but tail, TTR, HPW"
2020-12-2,41,"BO but tail, PS BLTP in TTR. HH MTR, PH, but BLB, bottom of TTR 20, HPW"
2020-12-2,42,"HH MTR, PH, but bottom of TTR, tail, HPWS2, still AIL and in TTR"
2020-12-2,43,"H1, but CC BRB, TTR, HPW"
2020-12-2,44,-
2020-12-2,45,"3 CC BLB, still AIL 6, but top of TTR, LP BTC"
2020-12-2,46,"LH MTR, but AIL, just above MA, 3 BLB, TTR, LOM, PP BB, SS2"
2020-12-2,47,-
2020-12-2,48,-
2020-12-2,49,"BO below TTR 20, 3 CC BRB, PS STC, but HPW for CC C below 35 since 50% chance BTC and F BO"
2020-12-2,50,"F BO, AIL, C above MA, DB 35, but TR, better to wait for breakout or 2nd signal. Low probability, bad for stop entries."">BBBR, in middle of TTR so LRP, HPWB2. L1 but BLB, LRP"
2020-12-2,51,"SBD, C below 35 bottom of TTR, PS MMD to 17 L, 8 L, 4 H, OOD. BR need 1 more bar for AIS"
2020-12-2,52,"CC C below TTR and MA, AIS, but tails, TRD, not strong BRT, PP bounce soon, but PP 2LSD"
2020-12-2,53,"F BO, AIBRE4, but tail, BB2"
2020-12-2,54,"L1, AIS< MGB, but TR, better to wait for breakout or 2nd signal. Low probability, bad for stop entries."">BBBR, tails 52 53 so LRP, NS"
2020-12-2,55,"W 49 52, AIBRE, but tail, TGTB, HPWB2"
2020-12-2,56,-
2020-12-2,57,-
2020-12-2,58,"SBUM, AIL, reversed about 10 closes and 10 highs"
2020-12-2,59,"DT LH MTR 26, but BL FT, PP BB and around MA and 50PB, SS2"
2020-12-2,60,"OU, BO GXH after F BO GXL, BL still trying for OUD, but HOY might be too far above"
2020-12-2,61,-
2020-12-2,62,"ET 21 29, L2 59, late BLTP, PH, AIBLE, but tail, LPS, SS2, PS SPBL and MMU to HOY for OUD"
2020-12-2,63,"H1 but CC BRB, HPWB2, else NWSS"
2020-12-2,64,-
2020-12-2,65,-
2020-12-2,66,-
2020-12-2,67,"4 BWBRB, still AIL, but not CCBBLBC, PS TR 62, LRP BTC, AIBLE4, might get PB to MA and 63 L. DT 61 but 4 BWBRB, HPWS2"
2020-12-4,1,"LDW. Y was ET and ended with huge MDB. still in Y TR. BLB, AIL 81, but tail. HOY and GXH MGA"
2020-12-4,2,"CCBLB1C. TGTA, but Y was ET so PS SA HOY. MMTA from Y MDB 75 77"
2020-12-4,3,"5 CC BLB, still BTC, but tail so some PTG at HOY and GXH"
2020-12-4,4,"ET Y 21 31 54 71 77, tail, F BO HOY, but 4 CC BLB, BB, SS2"
2020-12-4,5,BRB so DBTCBL 4.
2020-12-4,6,"H1, COH, AIL, MMTA, AIL, but DBL 4 C so PS SA around 4 C, LRP B"
2020-12-4,7,-
2020-12-4,8,-
2020-12-4,9,"BBRB but tail. AIBLE, PS, but tail, TTR, HPW2. BL will BTC to prevent S signal from triggering. H1, AIL, but BRB, PS PW 4 8, PP SA, BB2, HPWB2. sstill 50% chance of swing down soon"
